SUI_Endurance_test2 r/R 0.1650
   1.00000   0.00553
   0.98687   0.01310
   0.97602   0.01818
   0.96497   0.02281
   0.95392   0.02743
   0.94279   0.03188
   0.93160   0.03615
   0.92033   0.04020
   0.90901   0.04414
   0.89765   0.04795
   0.88626   0.05166
   0.87483   0.05527
   0.86338   0.05877
   0.85189   0.06219
   0.84039   0.06553
   0.82886   0.06881
   0.81732   0.07201
   0.80576   0.07515
   0.79418   0.07822
   0.78257   0.08120
   0.77095   0.08412
   0.75930   0.08693
   0.74765   0.08969
   0.73596   0.09233
   0.72426   0.09492
   0.71254   0.09738
   0.70080   0.09979
   0.68904   0.10209
   0.67727   0.10432
   0.66548   0.10645
   0.65368   0.10851
   0.64186   0.11046
   0.63002   0.11235
   0.61817   0.11411
   0.60631   0.11582
   0.59444   0.11739
   0.58255   0.11891
   0.57065   0.12028
   0.55874   0.12162
   0.54682   0.12279
   0.53489   0.12393
   0.52295   0.12491
   0.51101   0.12584
   0.49905   0.12662
   0.48709   0.12732
   0.47512   0.12786
   0.46315   0.12830
   0.45117   0.12856
   0.43919   0.12870
   0.42721   0.12869
   0.41523   0.12854
   0.40326   0.12827
   0.39128   0.12787
   0.37931   0.12737
   0.36735   0.12674
   0.35539   0.12603
   0.34343   0.12520
   0.33149   0.12428
   0.31956   0.12320
   0.30764   0.12201
   0.29573   0.12062
   0.28385   0.11909
   0.27199   0.11739
   0.26016   0.11551
   0.24835   0.11350
   0.23657   0.11130
   0.22481   0.10903
   0.21308   0.10659
   0.20137   0.10405
   0.18968   0.10142
   0.17802   0.09866
   0.16638   0.09583
   0.15477   0.09289
   0.14320   0.08978
   0.13167   0.08651
   0.12020   0.08305
   0.10883   0.07927
   0.09756   0.07521
   0.08642   0.07081
   0.07542   0.06606
   0.06461   0.06089
   0.05402   0.05530
   0.04363   0.04934
   0.03847   0.04629
   0.03744   0.04566
   0.03641   0.04502
   0.03538   0.04439
   0.03435   0.04376
   0.03332   0.04312
   0.03229   0.04248
   0.03127   0.04183
   0.03025   0.04118
   0.02923   0.04053
   0.02822   0.03987
   0.02721   0.03919
   0.02621   0.03851
   0.02521   0.03782
   0.02423   0.03712
   0.02325   0.03641
   0.02229   0.03568
   0.02133   0.03494
   0.02038   0.03418
   0.01945   0.03342
   0.01851   0.03265
   0.01758   0.03188
   0.01666   0.03109
   0.01576   0.03029
   0.01486   0.02948
   0.01398   0.02865
   0.01313   0.02779
   0.01229   0.02692
   0.01147   0.02603
   0.01067   0.02511
   0.00990   0.02418
   0.00915   0.02323
   0.00842   0.02227
   0.00772   0.02129
   0.00704   0.02029
   0.00638   0.01928
   0.00575   0.01825
   0.00514   0.01721
   0.00456   0.01615
   0.00400   0.01508
   0.00348   0.01399
   0.00298   0.01289
   0.00252   0.01177
   0.00209   0.01064
   0.00170   0.00950
   0.00134   0.00835
   0.00103   0.00718
   0.00075   0.00600
   0.00051   0.00482
   0.00031   0.00362
   0.00016   0.00242
   0.00006   0.00121
   0.00000   0.00000
  -0.00000  -0.00121
   0.00005  -0.00242
   0.00015  -0.00363
   0.00032  -0.00483
   0.00054  -0.00603
   0.00081  -0.00721
