SUI_Endurance_test2 r/R 0.5774
   1.00000   0.00823
   0.98886   0.01155
   0.97759   0.01438
   0.96621   0.01676
   0.95482   0.01908
   0.94343   0.02141
   0.93202   0.02368
   0.92061   0.02589
   0.90919   0.02805
   0.89776   0.03017
   0.88632   0.03226
   0.87488   0.03433
   0.86344   0.03638
   0.85199   0.03841
   0.84054   0.04041
   0.82908   0.04237
   0.81761   0.04428
   0.80614   0.04615
   0.79465   0.04796
   0.78316   0.04969
   0.77166   0.05139
   0.76014   0.05300
   0.74863   0.05458
   0.73710   0.05609
   0.72557   0.05757
   0.71403   0.05900
   0.70249   0.06039
   0.69094   0.06173
   0.67939   0.06303
   0.66783   0.06429
   0.65627   0.06555
   0.64471   0.06677
   0.63315   0.06797
   0.62158   0.06914
   0.61001   0.07027
   0.59844   0.07136
   0.58686   0.07242
   0.57528   0.07342
   0.56370   0.07440
   0.55210   0.07528
   0.54051   0.07617
   0.52891   0.07694
   0.51731   0.07771
   0.50571   0.07838
   0.49410   0.07902
   0.48249   0.07959
   0.47087   0.08010
   0.45926   0.08057
   0.44764   0.08093
   0.43602   0.08130
   0.42439   0.08152
   0.41277   0.08174
   0.40115   0.08183
   0.38952   0.08190
   0.37790   0.08187
   0.36627   0.08178
   0.35465   0.08161
   0.34302   0.08136
   0.33140   0.08103
   0.31978   0.08062
   0.30817   0.08015
   0.29656   0.07959
   0.28495   0.07900
   0.27334   0.07834
   0.26173   0.07765
   0.25013   0.07692
   0.23854   0.07604
   0.22696   0.07502
   0.21540   0.07377
   0.20386   0.07237
   0.19233   0.07089
   0.18081   0.06937
   0.16929   0.06778
   0.15779   0.06610
   0.14630   0.06434
   0.13483   0.06240
   0.12340   0.06030
   0.11200   0.05802
   0.10065   0.05553
   0.08938   0.05267
   0.07820   0.04946
   0.06715   0.04586
   0.05626   0.04182
   0.04554   0.03732
   0.04024   0.03493
   0.03929   0.03448
   0.03833   0.03402
   0.03738   0.03357
   0.03643   0.03311
   0.03548   0.03264
   0.03453   0.03218
   0.03358   0.03171
   0.03263   0.03124
   0.03169   0.03077
   0.03074   0.03030
   0.02980   0.02983
   0.02885   0.02936
   0.02790   0.02888
   0.02696   0.02841
   0.02602   0.02793
   0.02508   0.02744
   0.02415   0.02695
   0.02321   0.02645
   0.02229   0.02594
   0.02137   0.02542
   0.02045   0.02490
   0.01954   0.02436
   0.01863   0.02382
   0.01773   0.02327
   0.01684   0.02271
   0.01594   0.02215
   0.01506   0.02157
   0.01417   0.02100
   0.01330   0.02041
   0.01243   0.01981
   0.01157   0.01920
   0.01072   0.01856
   0.00990   0.01790
   0.00909   0.01721
   0.00831   0.01650
   0.00756   0.01576
   0.00683   0.01499
   0.00612   0.01420
   0.00545   0.01339
   0.00480   0.01255
   0.00419   0.01170
   0.00361   0.01083
   0.00306   0.00993
   0.00255   0.00902
   0.00207   0.00809
   0.00164   0.00713
   0.00125   0.00617
   0.00090   0.00518
   0.00060   0.00417
   0.00036   0.00314
   0.00017   0.00210
   0.00005   0.00105
   0.00000   0.00000
   0.00003  -0.00105
   0.00015  -0.00209
   0.00037  -0.00311
   0.00068  -0.00411
   0.00107  -0.00508
   0.00153  -0.00603
   0.00205  -0.00694
   0.00264  -0.00782
   0.00328  -0.00865
   0.00396  -0.00945
   0.00469  -0.01020
   0.00547  -0.01091
   0.00629  -0.01157
   0.00714  -0.01219
   0.00804  -0.01277
   0.00896  -0.01329
   0.00991  -0.01377
   0.01088  -0.01419
   0.01187  -0.01457
   0.01288  -0.01489
   0.01390  -0.01517
   0.01493  -0.01541
   0.01597  -0.01562
   0.01701  -0.01580
   0.01805  -0.01596
   0.01910  -0.01610
   0.02015  -0.01623
   0.02120  -0.01633
   0.02225  -0.01642
   0.02330  -0.01650
   0.02435  -0.01657
   0.02541  -0.01662
   0.02646  -0.01666
   0.02752  -0.01670
   0.02858  -0.01673
   0.02963  -0.01676
   0.03069  -0.01678
   0.03175  -0.01680
   0.03280  -0.01682
   0.03386  -0.01683
   0.03492  -0.01684
   0.03597  -0.01686
   0.03703  -0.01687
   0.03809  -0.01688
   0.03914  -0.01689
   0.04020  -0.01691
   0.04601  -0.01695
   0.05764  -0.01696
   0.06926  -0.01678
   0.08088  -0.01645
   0.09250  -0.01601
   0.10411  -0.01548
   0.11572  -0.01488
   0.12733  -0.01422
   0.13893  -0.01350
   0.15053  -0.01273
   0.16213  -0.01192
   0.17372  -0.01107
   0.18532  -0.01021
   0.19691  -0.00934
   0.20850  -0.00848
   0.22010  -0.00763
   0.23169  -0.00678
   0.24329  -0.00595
   0.25489  -0.00516
   0.26649  -0.00439
   0.27809  -0.00365
   0.28969  -0.00292
   0.30130  -0.00222
   0.31290  -0.00153
   0.32451  -0.00086
   0.33611  -0.00020
   0.34772   0.00045
   0.35933   0.00110
   0.37094   0.00173
   0.38255   0.00237
   0.39415   0.00299
   0.40576   0.00362
   0.41737   0.00420
   0.42898   0.00478
   0.44060   0.00531
   0.45221   0.00583
   0.46383   0.00629
   0.47545   0.00674
   0.48706   0.00714
   0.49868   0.00752
   0.51030   0.00787
   0.52192   0.00820
   0.53355   0.00851
   0.54517   0.00879
   0.55679   0.00906
   0.56841   0.00930
   0.58004   0.00951
   0.59166   0.00967
   0.60329   0.00978
   0.61491   0.00985
   0.62654   0.00986
   0.63816   0.00984
   0.64979   0.00975
   0.66141   0.00964
   0.67304   0.00949
   0.68466   0.00930
   0.69628   0.00910
   0.70791   0.00887
   0.71953   0.00860
   0.73115   0.00829
   0.74277   0.00790
   0.75439   0.00746
   0.76600   0.00698
   0.77762   0.00646
   0.78923   0.00591
   0.80084   0.00534
   0.81245   0.00475
   0.82406   0.00413
   0.83567   0.00347
   0.84727   0.00277
   0.85887   0.00204
   0.87047   0.00126
   0.88207   0.00045
   0.89366  -0.00041
   0.90526  -0.00131
   0.91684  -0.00223
   0.92843  -0.00317
   0.94002  -0.00412
   0.95161  -0.00506
   0.96319  -0.00598
   0.97479  -0.00685
   0.98639  -0.00761
   1.00000  -0.00822
