SUI_Endurance_test2 r/R 0.2887
   1.00000   0.00895
   0.98728   0.01228
   0.97608   0.01562
   0.96484   0.01889
   0.95361   0.02215
   0.94237   0.02536
   0.93110   0.02852
   0.91983   0.03165
   0.90855   0.03474
   0.89726   0.03778
   0.88595   0.04078
   0.87462   0.04369
   0.86329   0.04659
   0.85196   0.04947
   0.84060   0.05227
   0.82923   0.05503
   0.81787   0.05778
   0.80647   0.06039
   0.79507   0.06302
   0.78366   0.06557
   0.77222   0.06801
   0.76078   0.07047
   0.74930   0.07272
   0.73784   0.07502
   0.72633   0.07713
   0.71483   0.07928
   0.70331   0.08126
   0.69179   0.08329
   0.68024   0.08515
   0.66870   0.08707
   0.65714   0.08884
   0.64559   0.09065
   0.63400   0.09228
   0.62243   0.09398
   0.61083   0.09544
   0.59924   0.09701
   0.58761   0.09829
   0.57600   0.09969
   0.56436   0.10082
   0.55272   0.10201
   0.54107   0.10302
   0.52941   0.10400
   0.51775   0.10488
   0.50608   0.10565
   0.49441   0.10640
   0.48272   0.10694
   0.47104   0.10754
   0.45935   0.10786
   0.44766   0.10830
   0.43597   0.10846
   0.42427   0.10868
   0.41258   0.10869
   0.40088   0.10869
   0.38919   0.10855
   0.37749   0.10835
   0.36580   0.10805
   0.35411   0.10763
   0.34242   0.10714
   0.33074   0.10652
   0.31907   0.10584
   0.30740   0.10504
   0.29574   0.10416
   0.28408   0.10318
   0.27244   0.10210
   0.26080   0.10093
   0.24917   0.09963
   0.23755   0.09829
   0.22597   0.09672
   0.21438   0.09511
   0.20285   0.09314
   0.19134   0.09108
   0.17987   0.08877
   0.16845   0.08627
   0.15705   0.08363
   0.14572   0.08073
   0.13444   0.07764
   0.12321   0.07437
   0.11205   0.07089
   0.10098   0.06710
   0.09000   0.06306
   0.07915   0.05871
   0.06844   0.05401
   0.05792   0.04891
   0.04761   0.04339
   0.03753   0.03746
   0.03667   0.03693
   0.03582   0.03641
   0.03497   0.03588
   0.03411   0.03535
   0.03326   0.03481
   0.03242   0.03427
   0.03157   0.03373
   0.03073   0.03319
   0.02988   0.03264
   0.02904   0.03209
   0.02820   0.03154
   0.02736   0.03099
   0.02653   0.03044
   0.02569   0.02988
   0.02486   0.02932
   0.02402   0.02876
   0.02319   0.02820
   0.02236   0.02763
   0.02153   0.02706
   0.02071   0.02649
   0.01988   0.02592
   0.01906   0.02535
   0.01823   0.02477
   0.01741   0.02420
   0.01659   0.02362
   0.01577   0.02304
   0.01495   0.02245
   0.01415   0.02186
   0.01335   0.02125
   0.01256   0.02063
   0.01178   0.01999
   0.01101   0.01934
   0.01025   0.01868
   0.00951   0.01801
   0.00878   0.01732
   0.00807   0.01661
   0.00737   0.01590
   0.00668   0.01516
   0.00602   0.01441
   0.00538   0.01365
   0.00476   0.01286
   0.00416   0.01206
   0.00359   0.01124
   0.00305   0.01040
   0.00255   0.00954
   0.00208   0.00866
   0.00165   0.00776
   0.00127   0.00684
   0.00093   0.00591
   0.00064   0.00496
   0.00039   0.00399
   0.00021   0.00301
   0.00007   0.00201
   0.00000   0.00101
   0.00000   0.00000
   0.00008  -0.00100
   0.00024  -0.00198
   0.00049  -0.00294
   0.00084  -0.00386
   0.00129  -0.00475
   0.00182  -0.00559
   0.00243  -0.00640
   0.00309  -0.00716
   0.00380  -0.00788
   0.00455  -0.00856
   0.00533  -0.00919
   0.00615  -0.00977
   0.00699  -0.01031
   0.00786  -0.01080
   0.00875  -0.01125
   0.00967  -0.01164
   0.01061  -0.01200
   0.01156  -0.01232
   0.01253  -0.01260
   0.01350  -0.01285
   0.01449  -0.01307
   0.01547  -0.01326
   0.01646  -0.01343
   0.01746  -0.01358
   0.01845  -0.01371
   0.01945  -0.01381
   0.02045  -0.01391
   0.02145  -0.01398
   0.02245  -0.01405
   0.02346  -0.01410
   0.02446  -0.01415
   0.02546  -0.01419
   0.02647  -0.01423
   0.02747  -0.01427
   0.02848  -0.01430
   0.02948  -0.01433
   0.03048  -0.01436
   0.03149  -0.01439
   0.03249  -0.01442
   0.03349  -0.01444
   0.03450  -0.01447
   0.03550  -0.01449
   0.03651  -0.01451
   0.03751  -0.01452
   0.04336  -0.01459
   0.05505  -0.01451
   0.06674  -0.01411
   0.07842  -0.01340
   0.09008  -0.01249
   0.10172  -0.01142
   0.11336  -0.01027
   0.12500  -0.00907
   0.13663  -0.00784
   0.14826  -0.00660
   0.15989  -0.00538
   0.17153  -0.00419
   0.18317  -0.00303
   0.19481  -0.00190
   0.20645  -0.00080
   0.21809   0.00034
   0.22974   0.00147
   0.24138   0.00260
   0.25303   0.00367
   0.26467   0.00476
   0.27632   0.00583
   0.28797   0.00684
   0.29963   0.00782
   0.31129   0.00876
   0.32295   0.00963
   0.33462   0.01046
   0.34628   0.01128
   0.35796   0.01200
   0.36963   0.01272
   0.38131   0.01339
   0.39299   0.01402
   0.40467   0.01465
   0.41635   0.01520
   0.42804   0.01578
   0.43972   0.01632
   0.45140   0.01683
   0.46309   0.01736
   0.47478   0.01783
   0.48646   0.01830
   0.49815   0.01871
   0.50984   0.01907
   0.52154   0.01936
   0.53323   0.01957
   0.54493   0.01971
   0.55662   0.01975
   0.56832   0.01975
   0.58002   0.01969
   0.59171   0.01957
   0.60341   0.01944
   0.61510   0.01922
   0.62680   0.01901
   0.63849   0.01869
   0.65018   0.01835
   0.66187   0.01793
   0.67356   0.01744
   0.68524   0.01690
   0.69692   0.01627
   0.70860   0.01559
   0.72027   0.01487
   0.73194   0.01409
   0.74361   0.01329
   0.75528   0.01247
   0.76694   0.01160
   0.77861   0.01074
   0.79027   0.00988
   0.80193   0.00897
   0.81359   0.00807
   0.82526   0.00719
   0.83692   0.00629
   0.84858   0.00536
   0.86024   0.00443
   0.87190   0.00349
   0.88355   0.00253
   0.89521   0.00151
   0.90685   0.00045
   0.91850  -0.00067
   0.93014  -0.00183
   0.94177  -0.00304
   0.95340  -0.00429
   0.96502  -0.00558
   0.97665  -0.00683
   0.98831  -0.00782
   1.00000  -0.00795
