SUI_Endurance_test2 r/R 0.9899
   1.00000   0.02669
   0.98612   0.02857
   0.97460   0.03044
   0.96307   0.03231
   0.95154   0.03416
   0.94000   0.03594
   0.92845   0.03767
   0.91690   0.03933
   0.90533   0.04092
   0.89375   0.04245
   0.88217   0.04392
   0.87058   0.04533
   0.85898   0.04669
   0.84738   0.04799
   0.83577   0.04926
   0.82416   0.05047
   0.81254   0.05163
   0.80092   0.05275
   0.78929   0.05382
   0.77766   0.05485
   0.76602   0.05585
   0.75438   0.05678
   0.74274   0.05770
   0.73110   0.05855
   0.71945   0.05939
   0.70780   0.06017
   0.69615   0.06093
   0.68450   0.06164
   0.67284   0.06233
   0.66118   0.06296
   0.64952   0.06359
   0.63786   0.06415
   0.62619   0.06470
   0.61453   0.06520
   0.60286   0.06568
   0.59119   0.06613
   0.57952   0.06654
   0.56786   0.06694
   0.55618   0.06729
   0.54451   0.06765
   0.53284   0.06798
   0.52117   0.06831
   0.50950   0.06864
   0.49783   0.06895
   0.48615   0.06927
   0.47448   0.06957
   0.46281   0.06986
   0.45113   0.07013
   0.43946   0.07037
   0.42779   0.07057
   0.41611   0.07071
   0.40443   0.07085
   0.39276   0.07083
   0.38108   0.07078
   0.36941   0.07066
   0.35773   0.07046
   0.34606   0.07026
   0.33438   0.06999
   0.32271   0.06971
   0.31104   0.06943
   0.29937   0.06912
   0.28769   0.06883
   0.27602   0.06853
   0.26435   0.06824
   0.25267   0.06793
   0.24100   0.06763
   0.22933   0.06732
   0.21766   0.06701
   0.20599   0.06668
   0.19431   0.06635
   0.18264   0.06599
   0.17097   0.06562
   0.15930   0.06519
   0.14764   0.06471
   0.13598   0.06407
   0.12433   0.06332
   0.11269   0.06231
   0.10110   0.06096
   0.08955   0.05927
   0.07807   0.05714
   0.06670   0.05448
   0.05551   0.05117
   0.04457   0.04707
   0.03928   0.04460
   0.03821   0.04412
   0.03714   0.04362
   0.03608   0.04310
   0.03503   0.04257
   0.03399   0.04201
   0.03295   0.04145
   0.03192   0.04087
   0.03090   0.04028
   0.02989   0.03967
   0.02888   0.03906
   0.02788   0.03843
   0.02689   0.03780
   0.02590   0.03716
   0.02491   0.03652
   0.02393   0.03587
   0.02295   0.03521
   0.02198   0.03454
   0.02102   0.03385
   0.02007   0.03315
   0.01914   0.03243
   0.01823   0.03168
   0.01733   0.03091
   0.01646   0.03013
   0.01559   0.02933
   0.01473   0.02851
   0.01388   0.02770
   0.01305   0.02687
   0.01222   0.02603
   0.01141   0.02517
   0.01062   0.02430
   0.00984   0.02342
   0.00909   0.02252
   0.00835   0.02160
   0.00763   0.02067
   0.00693   0.01972
   0.00625   0.01875
   0.00559   0.01777
   0.00497   0.01677
   0.00437   0.01575
   0.00381   0.01471
   0.00329   0.01365
   0.00281   0.01258
   0.00236   0.01148
   0.00195   0.01038
   0.00157   0.00926
   0.00122   0.00813
   0.00092   0.00699
   0.00065   0.00584
   0.00043   0.00469
   0.00025   0.00352
   0.00012   0.00235
   0.00004   0.00118
   0.00000   0.00000
   0.00002  -0.00118
   0.00008  -0.00236
   0.00020  -0.00353
   0.00037  -0.00469
   0.00060  -0.00585
   0.00089  -0.00699
   0.00123  -0.00812
   0.00162  -0.00923
   0.00207  -0.01032
   0.00257  -0.01139
   0.00312  -0.01244
   0.00371  -0.01346
   0.00434  -0.01446
   0.00501  -0.01543
   0.00572  -0.01637
   0.00646  -0.01729
   0.00723  -0.01818
   0.00803  -0.01904
   0.00887  -0.01987
   0.00972  -0.02068
   0.01060  -0.02146
   0.01151  -0.02222
   0.01243  -0.02294
   0.01338  -0.02365
   0.01434  -0.02432
   0.01532  -0.02498
   0.01631  -0.02560
   0.01732  -0.02621
